ACO_ID,ACO_NAME,STATE,YEAR,N_AB,PREVIOUS_SAVINGS_RATE,PREVIOUS_QUALITY_SCORE,PREVIOUS_PERFORMANCE_GAP_PCT,EXPENDITURE_GROWTH_PCT,BENCHMARK_GROWTH_PCT,BENEFICIARY_GROWTH_PCT,QUALITY_CHANGE,RISK_PROBABILITY,RISK_PREDICTION,RISK_LABEL,RISK_PROBABILITY_PCT,FORECASTED_NEXT_YEAR_SAVINGS_RATE,FORECASTED_NEXT_YEAR_SAVINGS_RATE_PCT,SAVINGS_FORECAST_CATEGORY,TWIN_1_ACO_ID,TWIN_1_ACO_NAME,TWIN_1_STATE,TWIN_1_YEAR,TWIN_1_SIMILARITY_SCORE,TWIN_1_SAVINGS_RATE_PCT,TWIN_1_OUTPERFORMING,TWIN_1_OUTPERFORMANCE_GAP_PCT,TWIN_2_ACO_ID,TWIN_2_ACO_NAME,TWIN_2_STATE,TWIN_2_YEAR,TWIN_2_SIMILARITY_SCORE,TWIN_2_SAVINGS_RATE_PCT,TWIN_2_OUTPERFORMING,TWIN_2_OUTPERFORMANCE_GAP_PCT,TWIN_3_ACO_ID,TWIN_3_ACO_NAME,TWIN_3_STATE,TWIN_3_YEAR,TWIN_3_SIMILARITY_SCORE,TWIN_3_SAVINGS_RATE_PCT,TWIN_3_OUTPERFORMING,TWIN_3_OUTPERFORMANCE_GAP_PCT,TWIN_4_ACO_ID,TWIN_4_ACO_NAME,TWIN_4_STATE,TWIN_4_YEAR,TWIN_4_SIMILARITY_SCORE,TWIN_4_SAVINGS_RATE_PCT,TWIN_4_OUTPERFORMING,TWIN_4_OUTPERFORMANCE_GAP_PCT,TWIN_5_ACO_ID,TWIN_5_ACO_NAME,TWIN_5_STATE,TWIN_5_YEAR,TWIN_5_SIMILARITY_SCORE,TWIN_5_SAVINGS_RATE_PCT,TWIN_5_OUTPERFORMING,TWIN_5_OUTPERFORMANCE_GAP_PCT,TOP5_AVG_SAVINGS_RATE_PCT,TOP5_MEDIAN_SAVINGS_RATE_PCT,TOP5_WEIGHTED_SAVINGS_RATE_PCT,TOP5_BEST_SAVINGS_RATE_PCT,TOP5_WORST_SAVINGS_RATE_PCT,OUTPERFORMING_TWIN_COUNT,OUTPERFORMING_TWIN_RATE,BEST_OUTPERFORMING_TWIN_ID,BEST_OUTPERFORMING_TWIN_NAME,BEST_OUTPERFORMING_TWIN_YEAR,BEST_OUTPERFORMING_TWIN_SIMILARITY,BEST_OUTPERFORMING_TWIN_SAVINGS_RATE_PCT,BEST_OUTPERFORMING_TWIN_GAP_PCT,TWIN_RECOMMENDATION
A04611,Oakridge Community Care Network,Pennsylvania,2024,14306,0.032996,80.6352,1.2162,-3.5321,-7.802,-4.4307,-2.0091,0.1348418252722288,0,LOW RISK,13.48,0.0117925912399808,1.1792591239980803,MODERATE SAVINGS,A06149,Golden Valley Community Care Physician Alliance,Oregon,2018,62.50292137479577,-0.5081,False,-2.0095,A04083,Oakridge Health Partners Care Network,Maryland,2019,61.0966848610537,0.0624,False,-1.439,A01002,Canyon Care Network,Arizona,2020,59.4841501668709,3.1995000000000005,True,1.6981000000000004,A05444,Valley Healthcare Group,Tennessee,2020,59.4841501668709,3.1995000000000005,True,1.6981000000000004,A00636,Beacon Medical Network,Pennsylvania,2021,57.81423481223887,1.5013999999999998,False,0.0,1.49094,1.5013999999999998,1.46312315981206,3.1995000000000005,-0.5081,2,0.4,A01002,Canyon Care Network,2020.0,59.4841501668709,3.1995000000000005,1.6981000000000004,Use outperforming Twin as benchmark
A04612,Canyon Care Network Health System,Oregon,2024,13441,0.017956,78.418,8.2097,-4.124,-2.1796,-0.5226,-3.733,0.0383124209378075,0,LOW RISK,3.83,0.0303679478571865,3.0367947857186577,HIGH SAVINGS,A06984,Heritage Physicians Alliance,Tennessee,2022,100.0,3.1146,False,-0.7792,A06042,Crestview Health Alliance Physician Alliance,New York,2020,59.00287863546073,3.8938,False,0.0,A02318,Brookside Health Network Health System,Alabama,2018,59.00287863546073,3.8938,False,0.0,A04634,Valley Health Network Physician Alliance,Wisconsin,2021,55.05726301912814,3.4337,False,-0.4601,A04799,Cedar Health Alliance,New Jersey,2019,54.17549049887986,5.4092,True,1.5154,3.94902,3.8938,3.82915507675396,5.4092,3.1146,1,0.2,A04799,Cedar Health Alliance,2019.0,54.17549049887986,5.4092,1.5154,Use outperforming Twin as benchmark
A04613,Lakeside Medical Partners Care Network,Ohio,2024,17044,-0.026057,76.7319,-4.3488,-1.5921,-1.2732,5.2437,-1.8004,0.247858342262208,1,HIGH RISK,24.79,-0.0205079605414491,-2.050796054144911,LOW SAVINGS,A03417,Northstar Medical Partners Medical Center,Connecticut,2020,63.23906235447152,-1.2477,False,-4.4194,A04840,Springfield Health Collaborative,Michigan,2020,54.80665010600425,-0.7984,False,-3.9701,A03842,Heritage Clinical Partners Physician Alliance,Virginia,2018,54.5145229664839,3.1717000000000004,False,0.0,A00652,Unity Health Network,Illinois,2018,54.5145229664839,3.1717000000000004,False,0.0,A01444,Redwood Healthcare Alliance,Michigan,2018,54.5145229664839,3.1717000000000004,False,0.0,1.4938,3.1717000000000004,1.40648155363503,3.1717000000000004,-1.2477,0,0.0,,,,,,,Use TOP-5 Twin benchmark
A04614,Springfield Community Care Health System,Pennsylvania,2024,16280,-0.005236,78.9699,-5.2857,-1.8344,2.9007,-5.2024,1.7631,0.4144716813201932,1,HIGH RISK,41.45,-0.0167705322224438,-1.6770532222443808,LOW SAVINGS,A00227,Golden Valley Care Network Group,New York,2021,100.0,-2.6068,False,0.0,A02772,Maplewood Integrated Health Alliance,Minnesota,2020,100.0,-2.6068,False,0.0,A02394,Silverstone Medical Care Network,New Jersey,2018,58.63203544276726,-4.0369,False,-1.4301,A07215,Horizon Health Collaborative Collaborative,Arizona,2023,51.569428516486695,-0.3036,True,2.3032,A07152,Brookside Health Alliance Network,Alabama,2023,51.50396717814673,-2.2986,True,0.3082000000000001,-2.37053999999999,-2.6068,-2.46635821454757,-0.3036,-4.0369,2,0.4,A07215,Horizon Health Collaborative Collaborative,2023.0,51.569428516486695,-0.3036,2.3032,Use outperforming Twin as benchmark
A04615,Grandview Provider Alliance Care Network,Virginia,2024,14906,0.121144,84.5004,4.6324,8.2754,9.9329,2.2314,-0.4948,0.047477070041903,0,LOW RISK,4.75,0.0768286313604166,7.682863136041668,HIGH SAVINGS,A06776,Community Care Partners Association,Indiana,2020,100.0,7.559299999999999,False,0.0,A04986,Oakridge Provider Alliance Collaborative,Alabama,2018,100.0,7.559299999999999,False,0.0,A01228,Oakridge Medical Health System,New York,2018,56.54732678249058,6.1504,False,-1.4088999999999992,A05599,Lakeside Medical Partners Group,Colorado,2019,50.54819228644199,7.3213,False,-0.2379999999999993,A01879,Meadow Physicians Physician Alliance,Arizona,2023,50.10348627943322,7.628500000000001,True,0.0692000000000012,7.243760000000001,7.559299999999999,7.31228688995106,7.628500000000001,6.1504,1,0.2,A01879,Meadow Physicians Physician Alliance,2023.0,50.10348627943322,7.628500000000001,0.0692000000000012,Use outperforming Twin as benchmark
A04616,Community Health Care Network,Indiana,2024,10038,0.060255,85.4971,-5.1727,1.4817,-2.934,2.7041,1.7619,0.1489429489568583,0,LOW RISK,14.89,0.0223585434268906,2.235854342689069,MODERATE SAVINGS,A05615,Eastgate Community Care Physician Alliance,Missouri,2023,100.0,3.105,False,-0.6066999999999996,A02461,Springfield Integrated Health Group,Oregon,2019,70.78661065635116,3.7117,False,0.0,A00930,Evergreen Clinical Partners Group,Maryland,2018,70.78661065635116,3.7117,False,0.0,A07243,Green Valley Care Network Alliance,Oregon,2018,70.78661065635116,3.7117,False,0.0,A05212,Westfield Health Alliance Care Network,Missouri,2021,70.78661065635116,3.7117,False,0.0,3.59036,3.7117,3.5533532342456904,3.7117,3.105,0,0.0,,,,,,,Use TOP-5 Twin benchmark
A04617,Silverstone Health Network,Washington,2024,12968,-0.030621,85.0613,-4.1147,1.0915,-0.3417,5.3607,0.0684,0.2636938685035241,1,HIGH RISK,26.37,-0.0306761484136354,-3.0676148413635462,LOW SAVINGS,A06678,Cedar Clinical Partners Health System,Illinois,2018,59.07651010821549,-6.3439,False,-5.4331,A00362,Silverstone Provider Alliance Network,Massachusetts,2021,58.827769801012096,-0.0366999999999999,True,0.8741000000000001,A05910,Silverstone Provider Alliance Collaborative,Connecticut,2020,55.13727920289458,0.0978,True,1.0086,A05571,Silverstone Health Partners Association,Minnesota,2018,54.87261515945509,-0.9108,False,0.0,A00395,Valley Provider Alliance Group,Maryland,2018,54.547849605517335,-5.220899999999999,False,-4.3101,-2.4829,-0.9108,-2.50054454017921,0.0978,-6.3439,2,0.4,A05910,Silverstone Provider Alliance Collaborative,2020.0,55.13727920289458,0.0978,1.0086,Use outperforming Twin as benchmark
A04618,Pioneer Health Alliance Alliance,Indiana,2024,19245,0.043902,86.4423,4.2306,-4.1313,-1.2308,-1.0894,3.6955,0.0447435372998041,0,LOW RISK,4.47,0.0330157087807258,3.301570878072589,HIGH SAVINGS,A03236,WellSpring Physician Network Alliance,Maryland,2019,100.0,1.8033,False,0.0,A03281,Maplewood Care Alliance,Tennessee,2023,100.0,1.8033,False,0.0,A05865,Canyon Community Care Partners,Indiana,2020,100.0,1.8033,False,0.0,A01150,Community Physician Network Collaborative,Missouri,2019,67.2202381778622,5.4675,True,3.6642,A00597,Pinnacle Health Partners Physician Alliance,Illinois,2021,58.55245356194083,4.9322,True,3.1289,3.16192,1.8033,2.81208514994982,5.4675,1.8033,2,0.4,A01150,Community Physician Network Collaborative,2019.0,67.2202381778622,5.4675,3.6642,Use outperforming Twin as benchmark
A04619,Redwood Physician Network Association,North Carolina,2024,9970,0.063068,88.228,-2.0769,-0.1848,0.0787,2.7406,1.8966,0.0761941453562118,0,LOW RISK,7.62,0.0302415083550563,3.024150835505631,HIGH SAVINGS,A06117,Westfield Medical Partners Partners,Florida,2022,100.0,2.2308000000000003,False,-1.5179999999999998,A04295,Heritage Health Partners Medical Center,New Jersey,2021,63.142337481760165,3.7488,False,0.0,A03021,WellSpring Clinical Partners Health System,North Carolina,2020,58.60891159649368,5.1595,True,1.4107,A02334,Oakridge Health Network,Washington,2018,58.60891159649368,5.1595,True,1.4107,A07416,Clearview Integrated Health Group,Indiana,2023,56.71714971944086,1.2489,False,-2.4999,3.5095,3.7488,3.36838869537872,5.1595,1.2489,2,0.4,A03021,WellSpring Clinical Partners Health System,2020.0,58.60891159649368,5.1595,1.4107,Use outperforming Twin as benchmark
A04620,Eastgate Healthcare Group,Florida,2024,17099,0.079445,83.6681,1.1684,-2.94,3.4327,-0.5811,4.205,0.0389272194868214,0,LOW RISK,3.89,0.0536126286868386,5.361262868683865,HIGH SAVINGS,A07311,Silverstone Community Care Partners,Massachusetts,2018,57.92474405594964,5.2936,True,1.448,A05652,Evergreen Physicians Alliance,Indiana,2020,57.30542646748109,3.666,False,-0.1795999999999999,A06952,Lakeside Health Alliance Medical Center,Wisconsin,2019,56.37704828120975,3.8456,False,0.0,A00582,Fairview Health Collaborative Network,Arizona,2020,56.37704828120975,3.8456,False,0.0,A00395,Valley Provider Alliance Group,Maryland,2022,55.20139777481847,5.7152,True,1.8696000000000004,4.4732,3.8456,4.469881275559049,5.7152,3.666,2,0.4,A00395,Valley Provider Alliance Group,2022.0,55.20139777481847,5.7152,1.8696000000000004,Use outperforming Twin as benchmark
A04621,Clearview Health Alliance,Pennsylvania,2024,14725,0.051736,61.4967,-3.2922,3.9209,-0.9901,-3.6015,-8.6368,0.3004125283686693,1,HIGH RISK,30.04,-0.0063728427004854,-0.6372842700485445,LOW SAVINGS,A01282,Beacon Physicians Collaborative,Connecticut,2020,100.0,0.0491,False,0.0,A05346,Oakridge Wellness Alliance,Tennessee,2019,49.24536407812145,-2.4729,False,-2.522,A01849,Gateway Care Alliance Network,Tennessee,2019,48.84973480909076,-2.2164,False,-2.2655,A03771,Crestview Healthcare Group,Massachusetts,2020,48.62599982737247,1.444,True,1.3949,A04132,Crestview Health Collaborative Alliance,Michigan,2020,48.62599982737247,1.444,True,1.3949,-0.35043999999999,0.0491,-0.28680669617673,1.444,-2.4729,2,0.4,A03771,Crestview Healthcare Group,2020.0,48.62599982737247,1.444,1.3949,Use outperforming Twin as benchmark
A04622,Horizon Physician Network Care Network,Ohio,2024,35959,0.070673,82.92,5.8857,2.4789,8.4805,-2.005,4.1485,0.0316428844277344,0,LOW RISK,3.16,0.0594290438112415,5.942904381124157,HIGH SAVINGS,A06344,Brookside Care Network Partners,Massachusetts,2020,57.99814557731622,5.4613000000000005,True,0.3779999999999999,A02069,Oakridge Health Collaborative,Colorado,2018,57.99814557731622,5.4613000000000005,True,0.3779999999999999,A05554,Unity Care Alliance Association,North Carolina,2022,50.342742663845016,5.0833,False,0.0,A05974,Canyon Physician Network Group,Maryland,2022,50.342742663845016,5.0833,False,0.0,A03793,Crestview Physician Network Partners,Florida,2021,47.72701362966132,5.0238,False,-0.0595000000000005,5.2226,5.0833,5.238388795376729,5.4613000000000005,5.0238,2,0.4,A06344,Brookside Care Network Partners,2020.0,57.99814557731622,5.4613000000000005,0.3779999999999999,Use outperforming Twin as benchmark
A04623,Canyon Care Medical Center,Florida,2024,3482,0.121581,74.805,6.3622,-9.2415,-4.8393,0.7791,-2.9778,0.0491278323827016,0,LOW RISK,4.91,0.0630329060387247,6.303290603872476,HIGH SAVINGS,A02677,Cedar Medical Group Partners,Alabama,2023,100.0,5.8239,False,0.0,A04615,Grandview Provider Alliance Care Network,Virginia,2021,100.0,5.8239,False,0.0,A01316,Parkview Health Partners Group,North Carolina,2023,100.0,5.8239,False,0.0,A05311,Blue Ridge Physician Network Physician Alliance,Pennsylvania,2018,51.99425205242645,7.5153,True,1.6913999999999998,A04499,Clearview Community Care Partners,New Jersey,2023,51.99425205242645,7.5153,True,1.6913999999999998,6.50046,5.8239,6.2592741605412,7.5153,5.8239,2,0.4,A05311,Blue Ridge Physician Network Physician Alliance,2018.0,51.99425205242645,7.5153,1.6913999999999998,Use outperforming Twin as benchmark
A04624,WellSpring Medical Group Health System,Missouri,2024,18611,0.035159,73.7955,-1.8892,-6.2814,3.1078,-4.3948,-4.4458,0.1703997586936087,0,LOW RISK,17.04,0.0100396456560462,1.003964565604623,MODERATE SAVINGS,A07388,Crestview Wellness Network,Minnesota,2019,60.44503435085225,0.6689999999999999,False,-5.2911,A04771,Springfield Health Health System,Wisconsin,2018,55.742895977651365,1.5974,False,-4.3627,A02015,Grandview Community Care Alliance,Arizona,2023,55.3033625675286,5.9601,False,0.0,A00434,Westfield Clinical Partners Alliance,Virginia,2018,55.3033625675286,5.9601,False,0.0,A07074,Community Medical Partners Collaborative,Florida,2022,55.3033625675286,5.9601,False,0.0,4.02934,5.9601,3.96430344153766,5.9601,0.6689999999999999,0,0.0,,,,,,,Use TOP-5 Twin benchmark
A04625,Blue Ridge Community Care Health System,Colorado,2024,23766,0.002231,82.5804,-3.182,4.8189,2.0038,-1.0368,3.5828,0.1441986929742898,0,LOW RISK,14.42,-0.0044798954482412,-0.4479895448241201,LOW SAVINGS,A02047,Westfield Health Network Association,Pennsylvania,2018,62.274816124014194,-2.5117000000000003,False,-4.1388,A01466,Parkview Care Physician Alliance,North Carolina,2021,62.274816124014194,-2.5117000000000003,False,-4.1388,A00238,Valley Health Care Network,Missouri,2022,57.55086980594383,1.937,True,0.3098999999999997,A02406,Meadow Medical Alliance,Arizona,2019,56.55594189915777,1.6271,False,0.0,A07239,Highland Care Partners Health System,Pennsylvania,2020,56.55594189915777,1.6271,False,0.0,0.03355999999999,1.6271,-0.0586389027175899,1.937,-2.5117000000000003,1,0.2,A00238,Valley Health Care Network,2022.0,57.55086980594383,1.937,0.3098999999999997,Use outperforming Twin as benchmark
A04626,WellSpring Care Partners Care Network,Missouri,2024,22608,0.045453,73.5397,-2.989,3.1956,-3.2977,-4.4468,1.3373,0.1185601074068365,0,LOW RISK,11.86,-0.0011674326407718,-0.1167432640771856,LOW SAVINGS,A06493,Valley Wellness Association,Tennessee,2020,100.0,-0.7443,False,-3.949,A06894,Brookside Health Medical Center,Texas,2023,100.0,-0.7443,False,-3.949,A02629,Lakeside Clinical Partners Alliance,Colorado,2021,56.38870120663267,3.2047,False,0.0,A00171,Riverbend Medical Partners Network,Wisconsin,2021,56.38870120663267,3.2047,False,0.0,A01135,Lakeside Health Network Partners,Texas,2020,56.38870120663267,3.2047,False,0.0,1.62509999999999,3.2047,1.06528364444749,3.2047,-0.7443,0,0.0,,,,,,,Use TOP-5 Twin benchmark
A04627,Parkview Health Collaborative Physician Alliance,New Jersey,2024,50923,0.001722,70.8761,-9.9588,4.1446,5.8328,1.1536,-1.7025,0.3125072800950327,1,HIGH RISK,31.25,-0.0299801611593719,-2.998016115937193,LOW SAVINGS,A04955,Lakeside Health Alliance Care Network,Maryland,2020,100.0,-3.6257,False,0.0,A03272,Westfield Wellness Association,Michigan,2021,38.55032199893783,-6.2291,False,-2.6034,A06172,Westfield Health Collaborative Physician Alliance,New Jersey,2020,37.273692486084194,-3.2193,True,0.4063999999999998,A02256,Brookside Health Association,Virginia,2021,37.1003646741454,-1.0494,True,2.5763,A06110,Crestview Care Partners Health System,Florida,2023,35.935635686049,-5.2033000000000005,False,-1.5776000000000006,-3.86535999999999,-3.6257,-3.81184589026209,-1.0494,-6.2291,2,0.4,A02256,Brookside Health Association,2021.0,37.1003646741454,-1.0494,2.5763,Use outperforming Twin as benchmark
A04628,Metro Medical Association,Indiana,2024,11767,0.07429,90.6313,0.1209,-12.0,-6.1865,-5.3292,-0.8117,0.1392553582880527,0,LOW RISK,13.93,0.0715478872041776,7.154788720417768,HIGH SAVINGS,A02551,Brookside Health Network Alliance,Washington,2020,100.0,8.016,True,2.0705,A02929,Clearview Care Partners Partners,Arizona,2020,100.0,8.016,True,2.0705,A06715,Horizon Health Care Network,Florida,2022,52.907479315945096,2.0043,False,-3.9412,A04155,Metro Medical Partners Care Network,California,2021,52.37761583690613,5.1479,False,-0.7976000000000004,A06972,Pinnacle Health Alliance Care Network,Virginia,2019,48.530500555200014,5.9455,False,0.0,5.8259399999999895,5.9455,6.40846618384126,8.016,2.0043,2,0.4,A02551,Brookside Health Network Alliance,2020.0,100.0,8.016,2.0705,Use outperforming Twin as benchmark
A04629,Gateway Health Collaborative Alliance,Alabama,2024,26772,0.0062,79.913,-1.9635,3.7493,3.9944,3.0944,0.0648,0.2930438780241941,1,HIGH RISK,29.3,0.0010851896074761,0.1085189607476163,MODERATE SAVINGS,A04831,Pioneer Health Partners Medical Center,Florida,2022,59.78414964281671,0.0573,False,-1.4319,A06479,Cedar Health Alliance Medical Center,Georgia,2023,58.81718134549566,1.7045,True,0.2153,A01262,Pioneer Healthcare Association,Ohio,2019,57.25463263199181,1.2027,False,-0.2865000000000001,A07489,Crestview Health Alliance Health System,Illinois,2019,56.32517462995736,1.6075,True,0.1182999999999998,A03872,Stonebridge Wellness Partners,Virginia,2023,54.32699506334887,1.4892,False,0.0,1.21224,1.4892,1.2006156311587,1.7045,0.0573,2,0.4,A06479,Cedar Health Alliance Medical Center,2023.0,58.81718134549566,1.7045,0.2153,Use outperforming Twin as benchmark
A04630,Blue Ridge Health Collaborative Medical Center,Ohio,2024,24674,0.096693,67.8538,4.5884,-0.1199,3.8609,-1.1142,-7.0045,0.0637958073170811,0,LOW RISK,6.38,0.0507450487733308,5.0745048773330845,HIGH SAVINGS,A04911,Eastgate Medical Alliance,Florida,2020,53.510099839226704,4.4556,False,0.0,A00352,Westfield Health Alliance Association,Virginia,2020,53.510099839226704,4.4556,False,0.0,A01372,Fairview Health Collaborative Group,Michigan,2019,52.12706318463616,9.3646,True,4.909,A01651,Metro Wellness Care Network,Washington,2018,52.12706318463616,9.3646,True,4.909,A02906,Eastgate Care Partners Physician Alliance,California,2019,51.81099786109616,2.5054,False,-1.9502,6.02916,4.4556,6.01684899791217,9.3646,2.5054,2,0.4,A01372,Fairview Health Collaborative Group,2019.0,52.12706318463616,9.3646,4.909,Use outperforming Twin as benchmark
A04631,Canyon Clinical Partners Health System,Arizona,2024,24651,0.057859,67.8747,-1.3635,-9.4565,-1.554,7.0396,-5.401,0.1719513301151794,0,LOW RISK,17.2,0.0210949304566637,2.1094930456663765,MODERATE SAVINGS,A03708,Mountain View Wellness Physician Alliance,Tennessee,2021,52.352357032024486,2.6884,True,0.4355000000000001,A06303,Westfield Physicians Medical Center,Texas,2023,51.17029094120449,1.8538,False,-0.3991000000000001,A00829,Metro Health Collaborative Health System,Florida,2018,50.086745147961246,1.6468,False,-0.6061000000000001,A03410,Lakeside Integrated Health Association,Pennsylvania,2020,49.59493220445943,2.2529,False,0.0,A03214,Beacon Health Partners Collaborative,Arizona,2023,49.59493220445943,2.2529,False,0.0,2.13895999999999,2.2529,2.1422185520608696,2.6884,1.6468,1,0.2,A03708,Mountain View Wellness Physician Alliance,2021.0,52.352357032024486,2.6884,0.4355000000000001,Use outperforming Twin as benchmark
A04632,Valley Provider Alliance Association,Georgia,2024,52768,0.071008,89.3435,-0.4567,-5.954,3.4926,-3.3283,-0.2777,0.0427624167973877,0,LOW RISK,4.28,0.047390895269317,4.7390895269317,HIGH SAVINGS,A03881,Northstar Community Care Care Network,Pennsylvania,2019,49.230030767987365,1.7023,False,-2.5232,A07081,Westfield Care Network Alliance,Alabama,2023,49.230030767987365,1.7023,False,-2.5232,A07393,Brookside Medical Partners Network,Massachusetts,2023,44.686110074324205,4.2255,False,0.0,A02451,Community Health Alliance Alliance,Florida,2020,43.71556546133849,5.2557,True,1.0301999999999998,A05721,Heartland Medical Partners,Alabama,2018,43.03172356680342,4.6902,True,0.4646999999999998,3.5152,4.2255,3.4277312888827702,5.2557,1.7023,2,0.4,A02451,Community Health Alliance Alliance,2020.0,43.71556546133849,5.2557,1.0301999999999998,Use outperforming Twin as benchmark
A04633,Gateway Wellness Care Network,Colorado,2024,100902,0.090283,89.5479,-1.9197,-1.16,-1.7533,4.1887,3.1271,0.0417114408800402,0,LOW RISK,4.17,0.0419008671176134,4.190086711761348,HIGH SAVINGS,A03369,Valley Care Network Alliance,Florida,2020,45.79299862209055,7.058300000000001,True,4.056100000000001,A06573,Golden Valley Medical Partners,Virginia,2019,44.67679908775031,3.9823,True,0.9800999999999996,A00583,Crestview Medical Group Collaborative,Texas,2022,38.84994104205408,3.0022,False,0.0,A04638,Silverstone Provider Alliance Health System,Maryland,2022,38.84994104205408,3.0022,False,0.0,A00328,WellSpring Care Medical Center,New York,2018,38.84994104205408,3.0022,False,0.0,4.00943999999999,3.0022,4.11092926715866,7.058300000000001,3.0022,2,0.4,A03369,Valley Care Network Alliance,2020.0,45.79299862209055,7.058300000000001,4.056100000000001,Use outperforming Twin as benchmark
A04634,Valley Health Network Physician Alliance,Wisconsin,2024,9176,0.072151,87.5174,-1.9712,6.3193,0.4096,-6.5904,0.7605,0.1234675751495313,0,LOW RISK,12.35,0.0230387599815138,2.30387599815138,MODERATE SAVINGS,A01864,Clearview Health Alliance Physician Alliance,Connecticut,2018,55.71964502411574,1.6134,False,0.0,A03908,Heritage Community Care Health System,Florida,2021,55.71964502411574,1.6134,False,0.0,A01686,Silverstone Physician Network Physician Alliance,Ohio,2019,55.71964502411574,1.6134,False,0.0,A00495,Unity Health Alliance Group,Pennsylvania,2018,55.71964502411574,1.6134,False,0.0,A04717,Canyon Health Partners Group,Washington,2020,54.67462004217421,2.612,True,0.9986000000000002,1.81312,1.6134,1.81011210977514,2.612,1.6134,1,0.2,A04717,Canyon Health Partners Group,2020.0,54.67462004217421,2.612,0.9986000000000002,Use outperforming Twin as benchmark
A04635,Brookside Health Care Network,Illinois,2024,16229,0.085039,86.4354,5.4377,2.8345,-3.8022,-4.5994,-2.4393,0.0403081752338948,0,LOW RISK,4.03,0.0233769114563628,2.337691145636282,MODERATE SAVINGS,A07287,Brookside Care Alliance Collaborative,Oregon,2019,100.0,1.9492,False,0.0,A02543,Parkview Physician Network Physician Alliance,Arizona,2018,100.0,1.9492,False,0.0,A00348,Canyon Physician Network Partners,Texas,2020,100.0,1.9492,False,0.0,A03294,Horizon Health Collaborative Medical Center,Wisconsin,2023,100.0,1.9492,False,0.0,A02313,Crestview Health Partners Medical Center,Virginia,2019,100.0,1.9492,False,0.0,1.9492,1.9492,1.9492,1.9492,1.9492,0,0.0,,,,,,,Use TOP-5 Twin benchmark
A04636,Mountain View Health Alliance Collaborative,Virginia,2024,11288,0.059745,59.9591,-0.7766,-0.7103,3.7724,2.8651,-7.0879,0.1903452950848617,0,LOW RISK,19.03,0.0143725080349189,1.4372508034918987,MODERATE SAVINGS,A01905,Pioneer Medical Partners Network,Connecticut,2021,63.03392539519288,2.0229,False,0.0,A02802,Westfield Medical Partners Medical Center,Colorado,2019,63.03392539519288,2.0229,False,0.0,A06423,Redwood Health Network Collaborative,Oregon,2023,57.35512462438802,-0.5551,False,-2.5780000000000003,A03245,Blue Ridge Physician Network Partners,Wisconsin,2018,56.878161117895495,4.1263000000000005,True,2.1034,A07487,Horizon Clinical Partners Care Network,New Jersey,2022,53.65727716034261,0.8657,False,-1.1572,1.69654,2.0229,1.7156586212566798,4.1263000000000005,-0.5551,1,0.2,A03245,Blue Ridge Physician Network Partners,2018.0,56.878161117895495,4.1263000000000005,2.1034,Use outperforming Twin as benchmark
A04637,Cedar Health Partners Partners,Arizona,2024,14341,0.019426,96.8977,-6.5704,8.7924,-2.8617,-4.837,7.6365,0.104475221763485,0,LOW RISK,10.45,0.0135305116600635,1.3530511660063538,MODERATE SAVINGS,A00730,Evergreen Health Partners,Pennsylvania,2020,100.0,1.7266,True,1.9306,A01341,Brookside Healthcare Collaborative,Oregon,2023,100.0,1.7266,True,1.9306,A05844,Fairview Health Partners Association,Texas,2019,48.44462168888923,-0.8422000000000001,False,-0.6382000000000001,A01256,Brookside Health Alliance Medical Center,Massachusetts,2022,45.94962633069839,-0.204,False,0.0,A02124,Grandview Physician Network Association,Pennsylvania,2021,45.94962633069839,-0.204,False,0.0,0.4406,-0.204,0.83965810348792,1.7266,-0.8422000000000001,2,0.4,A00730,Evergreen Health Partners,2020.0,100.0,1.7266,1.9306,Use outperforming Twin as benchmark
A04638,Silverstone Provider Alliance Health System,Maryland,2024,18353,0.033312,92.8043,-8.3046,-5.7689,3.4169,-5.5917,5.8881,0.1470974281215397,0,LOW RISK,14.71,0.0218279819230949,2.1827981923094897,MODERATE SAVINGS,A02561,Unity Care Health System,Illinois,2018,100.0,2.0473000000000003,False,-0.0335999999999999,A03852,Springfield Care Health System,Virginia,2020,44.97032999010825,2.0809,False,0.0,A01301,Green Valley Health Partners Association,Arizona,2022,43.788054815714986,1.0748,False,-1.0061,A01154,Pinnacle Medical Group Network,Maryland,2023,43.33007024810111,2.3251,True,0.2441999999999999,A05945,Oakridge Provider Alliance Alliance,Pennsylvania,2020,43.33007024810111,2.3251,True,0.2441999999999999,1.97064,2.0809,1.98558050174864,2.3251,1.0748,2,0.4,A01154,Pinnacle Medical Group Network,2023.0,43.33007024810111,2.3251,0.2441999999999999,Use outperforming Twin as benchmark
